name,author,content,tag
枯桑,白居易,道傍老枯樹，枯來非一朝。皮黃外尚活，心黑中先焦。有似多憂者，非因外火燒。,
寄題餘杭郡樓兼呈裴使君,白居易,官曆二十政，宦遊三十秋。江山與風月，最憶是杭州。北郭沙堤尾，西湖石岸頭。綠觴春送客，紅燭夜回舟。不敢言遺愛，空知念舊遊。憑君吟此句，題向望濤樓。,
看採菱,白居易,菱池如鏡淨無波，白點花稀青角多。時唱一聲新水調，謾人道是採菱歌。,
湖上醉中代諸妓寄嚴郎中,白居易,笙歌杯酒正歡娛，忽憶仙郎望帝都。借問連宵直南省，何如盡日醉西湖？蛾眉別久心知否？雞舌含多口厭無？還有些些惆悵事，春來山路見蘼蕪。,
除忠州寄謝崔相公,白居易,提拔出泥知力竭，吹噓生趣見情深。劍鋒缺折難衝鬥，桐尾燒焦豈望琴？感舊兩行年老淚，酬恩一寸歲寒心。忠州好惡何須問，鳥得辭籠不擇林。,
秋月,白居易,夜初色蒼然，夜深光浩然。稍轉西廊下，漸滿南窗前。況是綠蕪地，復茲清露天。落葉聲策策，驚鳥影翩翩。棲禽尚不穩，愁人安可眠？,
洪州逢熊孺登,白居易,靖安院裡辛夷下，醉笑狂吟氣最粗。莫問別來多少苦，低頭看取白髭鬚。,
日高臥,白居易,怕寒放懶日高臥，臨老誰言牽率身？夾幕繞房深似洞，重裀襯枕暖於春。小青水動桃根起，嫩綠醅浮竹葉新。未裹頭前傾一盞，何如衝雪趁朝人？,
得袁相書,白居易,穀苗深處一農夫，面黑頭斑手把鋤。何意使人猶識我，就田來送相公書。,
和微之十七與君別及朧月花枝之詠,白居易,別時十七今頭白，惱亂君心三十年。垂老休吟花月句，恐君更結後身緣。,
村居寄張殷衡,白居易,金氏村中一病夫，生涯濩落性靈迂。唯看老子五千字，不蹋長安十二衢。藥銚夜傾殘酒暖，竹床寒取舊氈鋪。聞君欲發江東去，能到茅庵訪別無？,
遊豐樂招提佛光三寺,白居易,竹鞋葵扇白綃巾，林野為家雲是身。山寺每遊多寄宿，都城暫出即經旬。漢容黃綺為逋客，堯放巢由作外臣。昨日製書臨郡縣，不該愚谷醉鄉人。,
過敷水,白居易,垂鞭欲渡羅敷水，處分鳴騶且緩驅。秦氏雙蛾久冥漠，蘇臺五馬尚踟躕。村童店女仰頭笑，今日使君真是愚。,
烏贈鶴,白居易,與君白黑太分明，縱不相親莫見輕。我每夜啼君怨別，玉徽琴裡忝同聲。琴曲有烏夜啼、別鶴怨。,
聞微之江陵臥病，以大通中散、碧腴垂雲膏寄,白居易,已題一帖紅消散，又封一合碧雲英。憑人寄向江陵去，道路迢迢一月程。未必能治江上瘴，且圖遙慰病中情。到時想得君拈得，枕上開看眼暫明。,
別萱桂,白居易,使君竟不住，萱桂徒栽種。桂有留人名，萱無忘憂用。不如江畔月，步步來相送。,
贈康叟,白居易,八十秦翁老不歸，南賓太守乞寒衣。再三憐汝非他意，天寶遺民見漸稀。,
寄內,白居易,條桑初綠即為別，柿葉半紅猶未歸。不如村婦知時節，解為田夫秋搗衣。,
舟中李山人訪宿,白居易,日暮舟悄悄，煙生水沈沈。何以延宿客，夜酒與秋琴。來客道門子，來自嵩高岑。軒軒舉雲貌，豁豁開清襟。得意言語斷，入玄滋味深。默然相顧哂，心適而忘心。,
三謠·素屏謠,白居易,素屏素屏，胡為乎不文不飾，不丹不青？當世豈無李陽冰之篆字，張旭之筆跡？邊鸞之花鳥，張璪之松石？吾不令加一點一畫於其上，欲爾保真而全白。吾於香爐峰下置草堂，二屏倚在東西牆。夜如明月入我室，曉如白雲圍我床。我心久養浩然氣，亦欲與爾表裡相輝光。爾不見當今甲第與王宮，織成步障銀屏風。綴珠陷鈿貼雲母，五金七寶相玲瓏。貴豪待此方悅目，晏然寢臥乎其中。素屏素屏，物各有所宜，用各有所施。爾今木為骨兮紙為面，舍吾草堂欲何之？,
和微之四月一日作,白居易,四月一日天，花稀葉陰薄。泥新燕影忙，蜜熟蜂聲樂。麥風低冉冉，稻水平漠漠。芳節或蹉跎，遊心稍牢落。春華信為美，夏景亦未惡。颭浪嫩青荷，重欄晚紅藥。吳宮好風月，越郡多樓閣。兩地誠可憐，其奈久離索。,
初喪崔兒報微之晦叔,白居易,書報微之晦叔知，欲題崔字淚先垂。世間此恨偏敦我，天下何人不哭兒。音堆，見詩注。蟬老悲鳴拋蛻後，龍眠驚覺失珠時。文章十帙官三品，身後傳誰庇廕誰。,
陰雨,白居易,潤葉濡枝浹四方，濃雲來去勢何長。曠然寰宇清風滿，救旱功高暑氣涼。,
與僧智如夜話,白居易,懶鈍尤知命，幽棲漸得朋。門閒無謁客，室靜有禪僧。爐向初冬火，籠停半夜燈。憂勞緣智巧，自喜百無能。,
六十拜河南尹,白居易,六十河南尹，前途足可知。老應無處避，病不與人期。幸遇芳菲日，猶富強健時。萬金何假藉，一盞莫推辭。流水光陰急，浮雲富貴遲。人間苦無酒，盡合鬢成絲。,
晚寒,白居易,急景流如箭，悽風利似刀。暝催雞翅斂，寒束樹枝高。縮水濃和酒，加綿厚絮袍。可憐冬計畢，暖臥醉陶陶。,
酬令狐留守尚書見贈十韻,白居易,長慶清風在，夔龍燮理餘。太和膏雨降，周邵保釐初。嵩少當宮署，伊瀍入禁渠。曉關開玉兔，夕鑰納銀魚。舊眷憐移疾，新吟念索居。離聲雙白鸝，行色一籃輿。罷免無餘俸，休閒有敝廬。慵於嵇叔夜，渴似馬相如。酒每蒙酤我，詩嘗許起予。洛中歸計定，一半為尚書。,
聽蘆管,白居易,幽咽新蘆管，淒涼古竹枝。似臨猿峽唱，疑在雁門吹。調為高多切，聲緣小乍遲。粗豪嫌觱篥，細妙勝參差。雲水巴南客，風沙隴上兒。屈原收淚夜，蘇武斷腸時。仰秣胡駒聽，驚棲越鳥知。何言胡越異，聞此一同悲。,
廣宣上人以應制詩見示因以贈之詔,白居易,道林談論惠休詩，一到人天便作師。香積筵承紫泥詔，昭陽歌唱碧雲詞。紅樓許住請銀鑰，翠輦陪行蹋玉墀。惆悵甘泉曾侍從，與君前後不同時。,
送劉郎中赴任蘇州,白居易,仁風膏雨去隨輪，勝境歡游到逐身。水驛路穿兒店月，花船棹入女湖春。宣城獨詠窗中岫，柳惲單題汀上蘋。何似姑蘇詩太守，吟詩相繼有三人。,
鄧魴、張徹落第,白居易,古琴無俗韻，奏罷無人聽。寒鬆無妖花，枝下無人行。春風十二街，軒騎不暫停。奔車看牡丹，走馬聽秦箏。眾目悅芳豔，鬆獨守其貞。眾耳喜鄭衛，琴亦不改聲。懷哉二夫子，念此無自輕。,
陰雨,白居易,嵐霧今朝重，江山此地深。灘聲秋更急，峽氣曉多陰。望闕雲遮眼，思鄉雨滴心。將何慰幽獨？賴此北窗琴。,思鄉詩
贈東鄰王十三,白居易,攜手池邊月，開襟竹下風。驅愁知酒力，破睡見茶功。居處東西接，年顏老少同。能來為伴否？伊上作漁翁。,
裴五,白居易,莫怪相逢無笑語，感今思舊戟門前。張家伯仲偏相似，每見清揚一惘然。,
曉眠後寄楊戶部,白居易,軟綾腰褥薄綿被，涼冷秋天穩暖身。一覺曉眠殊有味，無因寄與早朝人。,
贈張處士山人,白居易,蘿襟蕙帶竹皮巾，雖到塵中不染塵。每見俗人多慘澹，惟逢美酒即殷勤。浮雲心事誰能會，老鶴風標不可親。世說三生如不謬，共疑巢許是前身。,
初冬即事憶皇甫十,白居易,冷竹風成韻，荒街葉作堆。欲尋聯句卷，先飲暖寒杯。帽為迎霜戴，爐因試火開。時時還有客，終不當君來。,
題洛中第宅,白居易,水木誰家宅，門高佔地寬。懸魚掛青甃，行馬護朱欄。春榭籠煙暖，秋庭鎖月寒。松膠粘琥珀，筠粉撲琅玕。試問池臺主，多為將相官。終身不曾到，唯展宅圖看。,
見楊弘貞詩賦因題絕句以自諭,白居易,賦句詩章妙入神，未年三十即無身。常嗟薄命形憔悴，若比弘貞是幸人。,
出關路,白居易,山川函谷路，塵土遊子顏。蕭條去國意，秋風生故關。,
答微之,白居易,君寫我詩盈寺壁，我題君句滿屏風。與君相遇知何處，兩葉浮萍大海中。,
金鑾子日,白居易,行年欲四十，有女曰金鑾。生來始週歲，學坐未能言。慚非達者懷，未免俗情憐。從此累身外，徒雲慰目前。若無夭折患，則有婚嫁牽。使我歸山計，應遲十五年。,
答元八郎中、楊十二博士,白居易,身覺浮雲無所著，心同止水有何情。但知瀟灑疏朝市，不要崎嶇隱姓名。盡日觀魚臨澗坐，有時隨鹿上山行。誰能拋得人間事，來共騰騰過此生。,
春江,白居易,炎涼昏曉苦推遷，不覺忠州已二年。閉閣只聽朝暮鼓，上樓空望往來船。鶯聲誘引來花下，草色句留坐水邊。唯有春江看未厭，縈砂繞石淥潺湲。,
和寄問劉白　時夢得與樂天方舟西上。,白居易,正與劉夢得，醉笑大開口。適值此詩來，歡喜君知否。遂令高卷幕，兼遣重添酒。起望會稽雲，東南一回首。愛君金玉句，舉世誰人有。功用隨日新，資才本天授。吟哦不能散，自午將及酉。遂留夢得眠，匡床宿東牖。,
答勸酒,白居易,莫怪近來都不飲，幾回因醉卻沾巾。誰料平生狂酒客，如今變作酒悲人。,
和除夜作,白居易,君賦此詩夜，窮陰歲之餘。我和此詩日，微和春之初。老知顏狀改，病覺肢體虛。頭上毛髮短，口中牙齒疏。一落老病界，難逃生死墟。況此促促世，與君多索居。君在浙江東，榮駕方伯輿。我在魏闕下，謬乘大夫車。妻孥常各飽，奴婢亦盈廬。唯是利人事，比君全不如。我統十郎官，君領百吏胥。我掌四曹局，君管十鄉閭。君為父母君，大惠在資儲。我為刀筆吏，小惡乃誅鋤。君提七郡籍，我按三尺書。俱已佩金印，嘗同趨玉除。外寵信非薄，中懷何不攄。恩光未報答，日月空居諸。磊落嘗許君，侷促應笑予。所以自知分，欲先歌歸歟。,孤獨
雨夜憶元九,白居易,天陰一日便堪愁，何況連宵雨不休。一種雨中君最苦，偏樑閣道向通州。,
和自勸二首,白居易,稀稀疏疏繞籬竹，窄窄狹狹向陽屋。屋中有一曝背翁，委置形骸如土木。日暮半爐麩炭火，夜深一盞紗籠燭。不知有益及民無，二十年來食官祿。就暖移盤檐下食，防寒擁被帷中宿。秋官月俸八九萬，豈徒遣爾身溫足。勤操丹筆念黃沙，莫使飢寒囚滯獄。急景凋年急於水，念此攬衣中夜起。門無宿客共誰言，暖酒挑燈對妻子。身飲數杯妻一盞，餘酌分張與兒女。微酣靜坐未能眠，風霰蕭蕭打窗紙。自問有何才與術，入為丞郎出刺史。爭知壽命短復長，豈得營營心不止。請看韋孔與錢崔，半月之間四人死。韋中書、孔京兆、錢尚書、崔華州，十五日間相次而逝。,
伊州,白居易,老去將何散老愁，新教小玉唱伊州。亦應不得多年聽，未教成時已白頭。,
初除尚書郎，脫刺史緋,白居易,親賓相賀聞何如？服色恩光盡反初。頭白喜拋黃草峽，眼明驚拆紫泥書。便留朱紱還鈴閣，卻著青袍侍玉除。無奈嬌痴三歲女，繞腰啼哭覓金魚。,
舊房,白居易,遠壁秋聲蟲絡絲，入檐新影月低眉。床帷半故簾旌斷，仍是初寒欲夜時。,
別楊穎士、盧克柔、殷堯藩,白居易,倦鳥暮歸林，浮雲晴歸山。獨有行路子，悠悠不知還。人生苦營營，終日群動間。所務雖不同，同歸於不閒。扁舟來楚鄉，匹馬往秦關。離憂繞心曲，宛轉如迴圈。且持一杯酒，聊以開愁顏。,
病中答招飲者,白居易,顧我鏡中悲白髮，盡君花下醉青春。不緣眼痛兼身病，可是尊前第二人。,
商山路有感,白居易,萬里路長在，六年身始歸。所經多舊館，大半主人非。,
張常侍相訪,白居易,西亭晚寂寞，鶯散柳陰繁。水戶簾不卷，風床蓆自翻。忽聞車馬客，來訪蓬蒿門。況是張常侍，安得不開樽？,
商山路有感,白居易,憶昨徵還日，三人歸路同。此生都是夢，前事旋成空。杓直泉埋玉，虞平燭過風。唯殘樂天在，頭白向江東。,
惜李花,白居易,樹小花鮮妍，香繁條軟弱。高低二三尺，重疊千萬萼。朝豔藹霏霏，夕凋紛漠漠。辭枝朱粉細，覆地紅綃薄。由來好顏色，嘗苦易銷鑠。不見茛蕩花，狂風吹不落。,
早夏閒興,白居易,簟冷乍逞新氣味，扇涼重敘舊恩情。,
寄通州元侍御、果州崔員外、澧州李舍人、鳳,白居易,昨日聞甲死，今朝聞乙死。知識三分中，二分化為鬼。逝者不復見，悲哉長已矣。存者今如何？去我皆萬里。平生知心者，屈指能有幾？通果澧鳳州，眇然四君子。相思俱老大，浮世如流水。應嘆舊交遊，凋零日如此。何當一杯酒，開眼笑相視？,
看夢得題答李侍郎詩詩中有文星之句因戲和之,白居易,看題錦繡報瓊瑰，俱是人天第一才。好遣文星守躔次，亦須防有客星來。,
憶江柳,白居易,曾栽楊柳江南岸，一別江南兩度春。遙憶青青江岸上，不知攀折是何人。,
九日宴集，醉題郡樓，兼呈周、殷二判官,白居易,前年九日餘杭郡，呼賓命宴虛白堂。去年九日到東洛，今年九日來吳鄉。兩邊蓬鬢一時白，三處菊花同色黃。一日日知添老病，一年年覺惜重陽。江南九月未搖落，柳青蒲綠稻穗香。姑蘇臺榭倚蒼靄，太湖山水含清光。可憐假日好天色，公門吏靜風景涼。榜舟鞭馬取賓客，掃樓拂席排壺觴。胡琴錚鏦指撥剌。吳娃美麗眉眼長。笙歌一曲思凝絕，金鈿再拜光低昂。日腳欲落備燈燭，風頭漸高加酒漿。觥醆豔翻菡萏葉，舞鬟擺落茱萸房。半酣憑檻起四顧，七堰八門六十坊。遠近高低寺間出，東西南北橋相望。水道脈分棹鱗次，里閭棋佈城冊方。人煙樹色無隙罅，十里一片青茫茫。自問有何才與政，高廳大館居中央。銅魚今乃澤國節，刺史是古吳都王。郊無戎馬郡無事，門有棨戟腰有章。盛時儻來合慚愧，壯歲忽去還感傷。從事醒歸應不可，使君醉倒亦何妨。請君停杯聽我語，此語真實非虛狂。五旬已過不為夭，七十為期蓋是常。須知菊酒登高會，從此多無二十場。,
早春憶遊思黯南莊因寄長句,白居易,南莊勝處心常憶，借問軒車早晚遊。美景難忘竹廊下，好風爭奈柳橋頭。冰消見水多於地，雪霽看山盡入樓。若待春深始同賞，鶯殘花落卻堪愁。,
雜曲歌辭·竹枝,白居易,瞿塘峽口冷煙低，白帝城頭月向西。唱到竹枝聲咽處，寒猿晴鳥一時啼。竹枝苦怨怨何人，夜靜山空歇又聞。蠻兒巴女齊聲唱，愁殺江樓病使君。巴東船舫上巴西，波面風生雨腳齊。水蓼冷花紅蔟蔟，江蘺溼葉碧萋萋。江畔誰人唱竹枝，前聲斷咽後聲遲。怪來調苦緣詞苦，多是通州司馬詩。,
