name,author,content,tag
将赴京留赠僧院,杜牧,九衢尘土递追攀，马迹轩车日暮间。玄发尽惊为客换，白头曾见几人闲？空悲浮世云无定，多感流年水不还。谢却从前受恩地，归来依止叩禅关。,
金谷怀古,杜牧,凄凉遗迹洛川东，浮世荣枯万古同。桃李香消金谷在，绮罗魂断玉楼空。往年人事伤心外，今日风光属梦中。徒想夜泉流客恨，夜泉流恨恨无穷。,
帘,杜牧,徒云逢剪削，岂谓见偏装。凤节轻雕日，鸾花薄饰香。问屏何屈曲，怜帐解周防。下溃金阶露，斜分碧瓦霜。沉沉伴春梦，寂寂侍华堂。谁见昭阳殿，真珠十二行。,
题张处士山庄一绝,杜牧,好鸟疑敲磬，风蝉认轧筝。修篁与嘉树，偏倚半岩生。,
倡楼戏赠,杜牧,细柳桥边深半春，缬衣帘里动香尘。无端有寄闲消息，背插金钗笑向人。,
中丞业深韬略志在功名再奉长句一篇兼有咨劝,杜牧,樯似邓林江拍天，越香巴锦万千千。滕王阁上《柘枝》鼓，徐孺亭西铁轴船。八部元侯非不贵，万人师长岂无权。要君严重疏欢乐，犹有河湟可下鞭。,
寄题宣州开元寺,杜牧,松寺曾同一鹤栖，夜深台殿月高低。何人为倚东楼柱，正是千山雪涨溪。,
登九峰楼,杜牧,晴江滟滟含浅沙，高低绕郭滞秋花。牛歌鱼笛山月上，鹭渚鹙梁溪日斜。为郡异乡徒泥酒，杜陵芳草岂无家。白头搔杀倚柱遍，归棹何时闻轧鸦？,
醉赠薛道封,杜牧,饮酒论文四百刻，水分云隔二三年。男儿事业知公有，卖与明君直几钱？,
及第后寄长安故人,杜牧,东都放榜未花开，三十三人走马回。秦地少年多办酒，已将春色入关来。,
过魏文贞公宅,杜牧,蟪蛄宁与雪霜期，贤哲难教俗士知。可怜贞观太平后，天且不留封德彝。,
对花微疾不饮呈坐中诸公,杜牧,花前虽病亦提壶，数调持觞兴有无？尽日临风羡人醉，雪香空伴白髭须。,
酬王秀才桃花园见寄,杜牧,桃满西园淑景催，几多红艳浅深开。此花不逐溪流出，晋客无因入洞来。,
赠李处士长句四韵,杜牧,玉函怪牒锁灵篆，紫洞香风吹碧桃。老翁四目牙爪利，掷火万里精神高。霭霭祥云随步武，累累秋冢叹蓬蒿。三山朝去应非久，姹女当窗绣羽袍。,
押兵甲发谷口寄诸公,杜牧,晓涧青青桂色孤，楚人随玉上天衢。水辞谷口山寒少，今日风头校暖无？,
龙丘途中二首,杜牧,汉苑残花别，吴江盛夏来。唯看万树合，不见一枝开。水色绕湘浦，滩声怯建溪。泪流回月上，可得更猿啼？,
过田家宅,杜牧,安邑南门外，谁家板筑高。奉诚园里地，墙缺见蓬蒿。,
江南送左师,杜牧,江南为客正悲秋，更送吾师古渡头。惆怅不同尘土别，水云踪迹去悠悠。,
大梦上人自庐峰回,杜牧,行脚寻常到寺稀，一枝藜杖一禅衣。开门满院空秋色，新向庐峰过夏归。,
睦州四韵,杜牧,州在钓台边，溪山实可怜。有家皆掩映，无处不潺湲。好树鸣幽鸟，晴楼入野烟。残春杜陵客，中酒落花前。,
闲题,杜牧,男儿所在即为家，百镒黄金一朵花。借问春风何处好？绿杨深巷马头斜。,
不饮赠官妓,杜牧,芳草正得意，汀洲日欲西。无端千树柳，更拂一条溪。几朵梅堪折，何人手好携。谁怜佳丽地，春恨却凄凄。,
醉倒,杜牧,日晴空乐下仙云，俱在凉亭送使君。莫辞一盏即相请，还是三年更不闻。,
题敬爱寺楼,杜牧,暮景千山雪，春寒百尺楼。独登还独下，谁会我悠悠？,
送刘秀才归江陵,杜牧,彩服鲜华觐渚宫，鲈鱼新熟别江东。刘郎浦夜侵船月，宋玉亭春弄袖风。落落精神终有立，飘飘才思杳无穷。谁人世上为金口，借取明时一荐雄？,
南楼夜,杜牧,玉管金樽夜不休，如悲画短惜年流。歌声袅袅彻清夜，月色娟娟当翠楼。枕上暗惊垂钓梦，灯前偏起别家愁。思量今日英雄事，身到簪裾已白头。,
不寝,杜牧,到晓不成梦，思量堪白头。多无百年命，长有万般愁。世路应难尽，营生卒未休。莫言名与利，名利是身仇。,
暝投云智寺渡溪不得却取沿江路往,杜牧,双岩泻一川，回马断桥前。古庙阴风地，寒钟暮雨天。沙虚留虎迹，水滑带龙涎。却下临江路，潮深无渡船。,
初春有感寄歙州邢员外,杜牧,雪涨前溪水，啼声已绕滩。梅衰未减态，春嫩不禁寒。迹去梦一觉，年来事百般。闻君亦多感，何处倚阑干？,
寄崔钧,杜牧,缄书报子玉，为我谢平津。自愧扫门士，谁为乞火人。词臣陪羽猎，战将骋骈邻。两地差池恨，江汀醉送君。,
送荔浦蒋明府赴任,杜牧,路长春欲尽，歌怨酒初酣。白社莲宫北，青袍桂水南。驿行盘鸟道，船宿避龙潭。真得诗人趣，烟霞处处谙。,
旅怀作,杜牧,促促因吟昼短诗，朝惊秾色暮空枝。无情春色不长久，有限年光多盛衰。往事只应随梦里，劳生何处是闲时？眼前扰扰日一日，暗送白头人不知。,
送卢秀才一绝,杜牧,春濑与烟远，送君孤棹开。潺湲如不改，愁更钓鱼来。,
和严恽秀才落花,杜牧,共惜流年留不得，且环流水醉流杯。无情红艳年年盛，不恨凋零却恨开。,
过大梁闻河亭方宴赠孙子端,杜牧,梁园纵玩归应少，赋雪搜才去必频。板路岂缘无罚酒，不教客右更添人。,
宣州开元寺南楼,杜牧,小楼才受一床横，终日看山酒满倾。可惜和风夜来雨，醉中虚度打窗声。,
长安晴望,杜牧,翠屏山对凤城开，碧落摇光霁后来。回识六龙巡幸处，飞烟闲绕望春台。,
寄杜子二首,杜牧,不识长杨事北胡，且教红袖醉来扶。狂风烈焰虽千尺，豁得平生俊气无？武牢关吏应相笑，个里年年往复来。若问使君何处去，为言相忆首长回。,
卢秀才将出王屋高步名场江南相逢赠别,杜牧,王屋山人有古文，欲攀青桂弄氛氲。将携健笔干明主，莫向仙坛问白云。驰逐宁教争处让，是非偏忌众人分。交游话我凭君道，除却鲈鱼更不闻。,
送刘三复郎中赴阙,杜牧,横溪辞寂寞，金马去追游。好是鸳鸯侣，正逢霄汉秋。玉珂声琐琐，锦帐梦悠悠。微笑知今是，因风谢钓舟。,
雪晴访赵嘏街西所居三韵,杜牧,命代风骚将，谁登李杜坛。少陵鲸海动，翰苑鹤天寒。今日访君还有意，二条冰雪独来看。,
寝夜,杜牧,蛩唱如波咽，更深似水寒。露华惊弊褐，灯影挂尘冠。故国初离梦，前溪更下滩。纷纷毫发事，多少宦游难。,
偶呈郑先辈,杜牧,不语亭亭俨薄妆，画裙双凤郁金香。西京才子旁看取，何似乔家那窈娘？,
柳绝句,杜牧,数树新开翠影齐，倚风情态被春迷。依依故国樊川恨，半掩村桥半拂溪。,
还俗老僧,杜牧,雪发不长寸，秋寒力更微。独寻一径叶，犹挈衲残衣。日暮千峰里，不知何处归。,
金陵,杜牧,始发碧江口，旷然谐远心。风清舟在鉴，日落水浮金。瓜步逢潮信，台城过雁音。故乡何处是？云外即乔林。,
行次白沙馆先寄上河南王侍郎,杜牧,夜程何处宿？山叠树层层。孤馆闲秋雨，空堂停曙灯。歌惭渔浦客，诗学雁门僧。此意无人识，明朝见李膺。,
题寿安县甘棠馆御沟,杜牧,一渠东注芳华苑，苑锁池塘百岁空。水殿半倾蟾口涩，为谁流下蓼花中？,
越中,杜牧,石城花暖鹧鸪飞，征客春帆秋不归。犹自保郎心似石，绫梭夜夜织寒衣。,
贻迁客,杜牧,无机还得罪，直道不伤情。微雨昏山色，疏笼闭鹤声。闲居多野客，高枕见江城。门外长溪水，怜君又濯缨。,
寄珉笛与宇文舍人,杜牧,调高银字声还侧，物比柯亭韵校奇。寄与玉人天上去，桓将军见不教吹。,
江上逢友人,杜牧,故国归人酒一杯，暂停兰棹共裴回。村连三峡暮云起，潮送九江寒雨来。已作相如投赋计，还凭殷浩寄书回。到时若见东篱菊，为问经霜几度开。,
入商山,杜牧,早入商山百里云，蓝溪桥下水声分。流水旧声人旧耳，此回呜咽不堪闻。,
有寄,杜牧,云阔烟深树，江澄水浴秋。美人何处在？明月万山头。,
和裴杰秀才新樱桃,杜牧,新果真琼液，人应宴紫兰。圆疑窃龙颔，色已夺鸡冠。远火微微辨，繁星历历看。茂先知味好，曼倩恨偷难。忍用烹酥酪，从将玩玉盘。流年如可驻，何必九华丹。,
赠张祜,杜牧,诗韵一逢君，平生称所闻。粉毫唯画月，琼尺只裁云。黥阵人人慑，秋星历历分。数篇留别我，羞杀李将军。,
残春独来南亭因寄张祜,杜牧,暖云如粉草如茵，独步长堤不见人。一岭桃花红锦黦，半溪山水碧罗新。高枝百舌犹欺鸟，带叶梨花独送春。仲蔚欲知何处在，苦吟林下拂诗尘。,
入关,杜牧,东西南北数衢通，曾取江西径过东。今日更寻南去路，未秋应有北归鸿。,
送王十至褒中因寄尚书,杜牧,阙下经年别，人间两地情。坛场新汉将，烟月古隋城。雁去梁山远，云高楚岫明。君家荷藕好，缄恨寄遥程。,
闻角,杜牧,晓楼烟槛出云霄，景下林塘已寂寥。城角为秋悲更远，护霜云破海天遥。,
重送绝句,杜牧,绝艺如君天下少，闲人似我世间无。别后竹窗风雪夜，一灯明暗覆吴图。,
冬日题智门寺北楼,杜牧,满怀多少是恩酬，未见功名已白头。不为寻山试筋力，岂能寒上背云楼。,
宿长庆寺,杜牧,南行步步远浮尘，更近青山昨夜邻。高铎数声秋撼玉，霁河千里晓横银。红蕖影落前池净，绿稻香来野径频。终日官闲无一事，不妨长醉是游人。,
登沣州驿楼寄京兆韦尹,杜牧,一话涔阳旧使君，郡人回首望青云。政声长与江声在，自到津楼日夜闻。,
道一大尹存之学士庭美学士简于圣明,杜牧,自致霄汉皆与舍弟昔年还往牧支离穷悴窃于一麾书美歌诗兼自言志因成长句四韵呈上三君子九金神鼎重丘山，五玉诸侯杂佩环。星座通霄狼鬣暗，戍楼吹笛虎牙闲。斗间紫气龙埋狱，天上洪炉帝铸颜。若念西河旧交友，鱼符应许出函关。,
寄浙西李判官,杜牧,燕台上客意何如？四五年来渐渐疏。直道莫抛男子业，遭时还与故人书。青云满眼应骄我，白发浑头少恨渠。唯念贤哉崔大让，可怜无事不歌鱼。,
见宋拾遗题名处感而成诗,杜牧,窜逐穷荒与死期，饿唯蒿藿病无医。怜君更抱重泉恨，不见崇山谪去时。,
池州李使君没后十一日处州新命始到后见归妓,杜牧,缙云新命诏初行，才是孤魂寿器成。黄壤不知新雨露，粉书空换旧铭旌。巨卿哭处云空断，阿骛归来月正明。多少四年遗爱事，乡闾生子李为名。,
兰溪,杜牧,兰溪春尽碧泱泱，映水兰花雨发香。楚国大夫憔悴日，应寻此路去潇湘。,
长安夜月,杜牧,寒光垂静夜，皓彩满重城。万国尽分照，谁家无此明？古槐疏影薄，仙桂动秋声。独有长门里，蛾眉对晓晴。,
伤猿,杜牧,独折南园一朵梅，重寻幽坎已生苔。无端晚吹惊高树，似袅长枝欲下来。,
黄州竹径,杜牧,竹浊蟠小径，屈折斗蛇来。三年得归去，知绕几千回？,
闻范秀才自蜀游江湖,杜牧,蜀道下湘渚，客帆应不迷。江分三峡响，山并九华齐。秋泊雁初宿，夜吟猿乍啼。归时慎行李，莫到石城西。,
送大昱禅师　一作许浑诗。,杜牧,禅床深竹里，心与径山期。结社多高客，登坛尽小师。早秋归寺远，新雨上滩迟。别后江云碧，南斋一首诗。,
咏袜,杜牧,钿尺裁量减四分，纤纤玉笋裹轻云。五陵年少欺他醉，笑把花前出画裙。,
醉后呈崔大夫,杜牧,谢傅秋凉阅管弦，徒教贱子侍华筵。溪头正雨归不得，辜负东窗一觉眠。,
梦中语,杜牧,辞春不及秋，昆脚与皆头。,
李和鼎,杜牧,鵩鸟飞来庚子直，谪去日蚀辛卯年。由来枉死贤才事，消长相持势自然。,
题池州贵池亭,杜牧,势比凌歊宋武台，分明百里远帆开。蜀江雪浪西江满，强半春寒去却来。,
宿东横山濑,杜牧,孤舟路渐赊，时见碧桃花。溪雨滩声急，岩风树势斜。猕猴悬弱柳，鸂鶒睡横楂。漫向仙林宿，无人识阮家。,
旧游,杜牧,闲吟芍药诗，惆望久嚬眉。盼眄回眸远，纤衫整髻迟。重寻春昼梦，笑把浅花枝。小市长陵住，非郎谁得知。,
骕骦骏,杜牧,瑶池罢游宴，良乐委尘沙。遭遇不遭遇，盐车与鼓车。,
渡吴江,杜牧,堠馆人稀夜更长，姑苏城远树苍苍。江湖潮落高楼迥，河汉秋归广殿凉。月转碧梧移鹊影，露低红草湿萤光。文园诗侣应多思，莫醉笙歌掩华堂。,
送赵十二赴举,杜牧,省事却因多事力，无心翻似有心来。秋风郡阁残花在，别后何人更一杯？,
鵁鶄,杜牧,芝茎抽绀趾，清唳掷金梭。日翅闲张锦，风池去罥罗。静眠依翠荇，暖戏折高荷。山阴岂无尔，茧字换群鹅。,
黄州偶见作,杜牧,朔风高紧掠河楼，白鼻騧郎白罽裘。有个当垆明似月，马鞭斜揖笑回头。,
罢钟陵幕吏十三年来泊湓浦感旧为诗,杜牧,青梅雨中熟，樯倚酒旗边。故国残春梦，孤舟一褐眠。摇摇远堤柳，暗暗十程烟。南奏钟陵道，无因似昔年。,
寄桐江隐者　一作许浑诗。,杜牧,潮去潮来洲渚春，山花如绣草如茵。严陵台下桐江水，解钓鲈鱼能几人？,
春尽途中,杜牧,田园不事来游宦，故国谁教尔别离？独倚关亭还把酒，一年春尽送春时。,
途中逢故人话西山读书早曾游览,杜牧,西岩曾到读书堂，穿竹行莎十里强。湖上梦馀波滟滟，岭头愁断路茫茫。经过事寄烟霞远，名利尘随日月长。莫道少年头不白，君看潘岳几茎霜。,
题商山四皓庙一绝,杜牧,吕氏强梁嗣子柔，我于天性岂恩仇。南军不袒左边袖，四老安刘是灭刘。,
宫词二首,杜牧,蝉翼轻绡傅体红，玉肤如醉向春风。深宫锁闭犹疑惑，更取丹沙试辟宫。监宫引出暂开门，随例须朝不是恩。银钥却收金锁合，月明花落又黄昏。,
走笔送杜十三归京,杜牧,烟鸿上汉声声远，逸骥寻云步步高。应笑内兄年六十，郡城闲坐养霜毛。,
送容州唐中丞赴镇,杜牧,交阯同星座，龙泉似斗文。烧香翠羽帐，看舞郁金裙。鹢首冲泷浪，犀渠拂岭云。莫教铜柱北，空说马将军。,
三川驿伏览座主舍人留题,杜牧,旧迹依然已十秋，雪山当面照银钩。怀恩泪尽霜天晓，一片余霞映驿楼。,
岁日朝回口号,杜牧,星河犹在整朝衣，远望天门再拜归。笑向春风初五十，敢言知命且知非。,
宫人冢,杜牧,尽是离宫院中女，苑墙城外冢累累。少年入内教歌舞，不识君王到老时。,
春晚题韦家亭子,杜牧,拥鼻侵襟花草香，高台春去恨茫茫。蔫红半落平池晚，曲渚飘成锦一张。,
十九兄郡楼有宴病不赴,杜牧,十二层楼敞画檐，连云歌尽草纤纤。空堂病怯阶前月，燕子嗔垂一行帘。,
汴人舟行答张祜,杜牧,千万长河共使船，听君诗句倍怆然。春风野岸名花发，一道帆樯画柳烟。,
经阖闾城,杜牧,遗踪委衰草，行客思悠悠。昔日人何处？终年水自流。孤烟村戌远，乱雨海门秋。吟罢独归去，烟云尽惨愁。,
春日茶山病不饮酒因呈宾客,杜牧,笙歌登画船，十日清明前。山秀白云腻，溪光红粉鲜。欲开未开花，半阴半晴天。谁知病太守，犹得作茶仙。,
